iter	Passed	Remaining
3257	8058	1835
3258	8060	1832
3259	8062	1830
3260	8064	1827
3261	8066	1824
3262	8068	1822
3263	8071	1819
3264	8073	1817
3265	8075	1814
3266	8077	1812
3267	8079	1809
3268	8082	1807
3269	8084	1804
3270	8087	1802
3271	8089	1799
3272	8091	1797
3273	8094	1794
3274	8096	1792
3275	8098	1789
3276	8100	1787
3277	8102	1784
3278	8105	1782
3279	8107	1779
3280	8110	1777
3281	8112	1774
3282	8114	1772
3283	8116	1769
3284	8119	1767
3285	8121	1764
3286	8123	1762
3287	8125	1759
3288	8127	1757
3289	8129	1754
3290	8132	1752
3291	8134	1749
3292	8137	1747
3293	8138	1744
3294	8141	1741
3295	8143	1739
3296	8145	1736
3297	8147	1734
3298	8150	1731
3299	8152	1729
3300	8155	1726
3301	8157	1724
3302	8159	1721
3303	8161	1719
3304	8163	1716
3305	8165	1714
3306	8167	1711
3307	8169	1709
3308	8172	1706
3309	8174	1704
3310	8176	1701
3311	8178	1698
3312	8181	1696
3313	8183	1693
3314	8185	1691
3315	8187	1688
3316	8189	1686
3317	8191	1683
3318	8193	1681
3319	8195	1678
3320	8198	1676
3321	8200	1673
3322	8202	1671
3323	8204	1668
3324	8206	1666
3325	8208	1663
3326	8211	1661
3327	8213	1658
3328	8215	1655
3329	8217	1653
3330	8220	1650
3331	8222	1648
3332	8224	1645
3333	8226	1643
3334	8228	1640
3335	8230	1638
3336	8232	1635
3337	8234	1633
3338	8237	1630
3339	8239	1628
3340	8241	1625
3341	8244	1623
3342	8246	1620
3343	8248	1618
3344	8250	1615
3345	8252	1613
3346	8255	1610
3347	8257	1608
3348	8259	1605
3349	8261	1603
3350	8264	1600
3351	8265	1597
3352	8267	1595
3353	8270	1592
3354	8272	1590
3355	8274	1587
3356	8277	1585
3357	8279	1582
3358	8281	1580
3359	8283	1577
3360	8284	1575
3361	8286	1572
3362	8288	1570
3363	8291	1567
3364	8293	1565
3365	8295	1562
3366	8298	1560
3367	8300	1557
3368	8302	1555
3369	8304	1552
3370	8307	1550
3371	8309	1547
3372	8311	1545
3373	8313	1542
3374	8315	1539
3375	8317	1537
3376	8319	1534
3377	8322	1532
3378	8324	1529
3379	8326	1527
3380	8328	1524
3381	8330	1522
3382	8332	1519
3383	8334	1517
3384	8336	1514
3385	8338	1512
3386	8341	1509
3387	8343	1507
3388	8345	1504
3389	8347	1502
3390	8349	1499
3391	8351	1496
3392	8353	1494
3393	8355	1491
3394	8357	1489
3395	8359	1486
3396	8361	1484
3397	8363	1481
3398	8365	1479
3399	8367	1476
3400	8369	1474
3401	8372	1471
3402	8374	1469
3403	8376	1466
3404	8378	1464
3405	8380	1461
3406	8382	1459
3407	8384	1456
3408	8386	1453
3409	8389	1451
3410	8391	1448
3411	8393	1446
3412	8395	1443
3413	8397	1441
3414	8399	1438
3415	8401	1436
3416	8403	1433
3417	8405	1431
3418	8407	1428
3419	8409	1426
3420	8412	1423
3421	8414	1421
3422	8416	1418
3423	8418	1416
3424	8420	1413
3425	8422	1411
3426	8424	1408
3427	8426	1406
3428	8428	1403
3429	8430	1401
3430	8433	1398
3431	8435	1396
3432	8437	1393
3433	8439	1391
3434	8441	1388
3435	8443	1386
3436	8445	1383
3437	8448	1380
3438	8449	1378
3439	8452	1375
3440	8454	1373
3441	8456	1370
3442	8458	1368
3443	8460	1365
3444	8462	1363
3445	8465	1360
3446	8467	1358
3447	8469	1355
3448	8472	1353
3449	8474	1350
3450	8476	1348
3451	8478	1345
3452	8480	1343
3453	8482	1340
3454	8485	1338
3455	8486	1335
3456	8488	1333
3457	8490	1330
3458	8492	1328
3459	8494	1325
3460	8496	1323
3461	8499	1320
3462	8501	1318
3463	8503	1315
3464	8506	1313
3465	8507	1310
3466	8510	1308
3467	8512	1305
3468	8514	1303
3469	8516	1300
3470	8518	1298
3471	8520	1295
3472	8523	1293
3473	8525	1290
3474	8527	1288
3475	8529	1285
3476	8532	1283
3477	8534	1280
3478	8536	1278
3479	8538	1275
3480	8540	1273
3481	8543	1270
3482	8545	1268
3483	8547	1265
3484	8549	1263
3485	8551	1260
3486	8554	1258
3487	8555	1255
3488	8558	1253
3489	8560	1250
3490	8562	1248
3491	8564	1245
3492	8566	1243
3493	8568	1240
3494	8570	1238
3495	8572	1235
3496	8574	1233
3497	8576	1230
3498	8578	1228
3499	8581	1225
3500	8583	1223
3501	8585	1220
3502	8587	1218
3503	8589	1215
3504	8591	1213
3505	8594	1210
3506	8596	1208
3507	8598	1205
3508	8600	1203
3509	8602	1200
3510	8604	1198
3511	8606	1195
3512	8608	1193
3513	8610	1190
3514	8613	1188
3515	8615	1185
3516	8617	1183
3517	8619	1180
3518	8621	1178
3519	8623	1175
3520	8626	1173
3521	8629	1171
3522	8631	1168
3523	8633	1166
3524	8635	1163
3525	8638	1161
3526	8640	1158
3527	8642	1156
3528	8644	1153
3529	8646	1151
3530	8648	1148
3531	8650	1146
3532	8652	1143
3533	8655	1141
3534	8657	1138
3535	8659	1136
3536	8661	1133
3537	8663	1131
3538	8665	1128
3539	8667	1126
3540	8669	1123
3541	8671	1121
3542	8673	1118
3543	8676	1116
3544	8678	1113
3545	8680	1111
3546	8682	1108
3547	8684	1106
3548	8686	1103
3549	8689	1101
3550	8691	1098
3551	8693	1096
3552	8695	1093
3553	8697	1091
3554	8699	1089
3555	8702	1086
3556	8703	1083
3557	8706	1081
3558	8708	1079
3559	8710	1076
3560	8712	1074
3561	8714	1071
3562	8716	1069
3563	8718	1066
3564	8720	1064
3565	8723	1061
3566	8724	1059
3567	8726	1056
3568	8728	1054
3569	8730	1051
3570	8732	1049
3571	8734	1046
3572	8736	1044
3573	8738	1041
3574	8741	1039
3575	8742	1036
3576	8745	1034
3577	8746	1031
3578	8748	1029
3579	8750	1026
3580	8752	1024
3581	8754	1021
3582	8756	1019
3583	8758	1016
3584	8760	1014
3585	8762	1011
3586	8764	1009
3587	8766	1006
3588	8769	1004
3589	8770	1001
3590	8772	999
3591	8774	996
3592	8777	994
3593	8779	991
3594	8781	989
3595	8783	986
3596	8785	984
3597	8788	981
3598	8790	979
3599	8792	976
3600	8794	974
3601	8796	971
3602	8798	969
3603	8800	966
3604	8802	964
3605	8804	962
3606	8806	959
3607	8808	957
3608	8811	954
3609	8813	952
3610	8815	949
3611	8817	947
3612	8819	944
3613	8821	942
3614	8824	939
3615	8826	937
3616	8828	934
3617	8830	932
3618	8832	929
3619	8834	927
3620	8836	924
3621	8838	922
3622	8841	920
3623	8842	917
3624	8844	914
3625	8846	912
3626	8849	910
3627	8851	907
3628	8853	905
3629	8855	902
3630	8857	900
3631	8859	897
3632	8862	895
3633	8864	892
3634	8866	890
3635	8868	887
3636	8870	885
3637	8872	882
3638	8875	880
3639	8877	877
3640	8880	875
3641	8882	873
3642	8884	870
3643	8886	868
3644	8888	865
3645	8891	863
3646	8893	860
3647	8896	858
3648	8898	855
3649	8900	853
3650	8902	850
3651	8904	848
3652	8906	846
3653	8908	843
3654	8911	841
3655	8914	838
3656	8916	836
3657	8918	833
3658	8920	831
3659	8922	828
3660	8924	826
3661	8927	823
3662	8929	821
3663	8931	819
3664	8934	816
3665	8936	814
3666	8938	811
3667	8940	809
3668	8943	806
3669	8945	804
3670	8947	801
3671	8949	799
3672	8952	796
3673	8954	794
3674	8955	791
3675	8957	789
3676	8959	787
3677	8961	784
3678	8963	782
3679	8965	779
3680	8967	777
3681	8969	774
3682	8971	772
3683	8973	769
3684	8976	767
3685	8979	764
3686	8981	762
3687	8983	759
3688	8984	757
3689	8986	754
3690	8988	752
3691	8991	750
3692	8993	747
3693	8995	745
3694	8997	742
3695	8999	740
3696	9001	737
3697	9003	735
3698	9006	732
3699	9008	730
3700	9010	727
3701	9013	725
3702	9015	723
3703	9017	720
3704	9019	718
3705	9021	715
3706	9023	713
3707	9025	710
3708	9027	708
3709	9029	705
3710	9031	703
3711	9033	700
3712	9035	698
3713	9037	695
3714	9039	693
3715	9042	691
3716	9044	688
3717	9046	686
3718	9049	683
3719	9051	681
3720	9053	678
3721	9055	676
3722	9058	673
3723	9059	671
3724	9062	669
3725	9064	666
3726	9066	664
3727	9068	661
3728	9070	659
3729	9073	656
3730	9075	654
3731	9077	651
3732	9079	649
3733	9081	646
3734	9084	644
3735	9086	642
3736	9088	639
3737	9090	637
3738	9092	634
3739	9095	632
3740	9097	629
3741	9099	627
3742	9101	624
3743	9103	622
3744	9106	620
3745	9108	617
3746	9110	615
3747	9112	612
3748	9114	610
3749	9116	607
3750	9118	605
3751	9121	602
3752	9123	600
3753	9125	597
3754	9127	595
3755	9129	593
3756	9131	590
3757	9134	588
3758	9136	585
3759	9138	583
3760	9140	580
3761	9143	578
3762	9145	575
3763	9147	573
3764	9149	571
3765	9152	568
3766	9154	566
3767	9156	563
3768	9158	561
3769	9160	558
3770	9162	556
3771	9164	553
3772	9167	551
3773	9169	549
3774	9171	546
3775	9173	544
3776	9175	541
3777	9177	539
3778	9179	536
3779	9181	534
3780	9183	531
3781	9186	529
3782	9188	527
3783	9190	524
3784	9192	522
3785	9194	519
3786	9196	517
3787	9198	514
3788	9200	512
3789	9203	509
3790	9205	507
3791	9208	505
3792	9210	502
3793	9212	500
3794	9215	497
3795	9217	495
3796	9219	492
3797	9222	490
3798	9224	488
3799	9225	485
3800	9228	483
3801	9230	480
3802	9232	478
3803	9234	475
3804	9237	473
3805	9238	470
3806	9240	468
3807	9242	466
3808	9244	463
3809	9247	461
3810	9249	458
3811	9252	456
3812	9256	453
3813	9260	451
3814	9264	449
3815	9267	446
3816	9270	444
3817	9273	442
3818	9276	439
3819	9279	437
3820	9282	434
3821	9285	432
3822	9288	430
3823	9290	427
3824	9292	425
3825	9294	422
3826	9296	420
3827	9298	417
3828	9300	415
3829	9302	412
3830	9304	410
3831	9306	408
3832	9308	405
3833	9310	403
3834	9311	400
3835	9313	398
3836	9316	395
3837	9318	393
3838	9320	390
3839	9322	388
3840	9325	386
3841	9326	383
3842	9328	381
3843	9330	378
3844	9332	376
3845	9335	373
3846	9336	371
3847	9338	368
3848	9340	366
3849	9342	363
3850	9344	361
3851	9346	359
3852	9349	356
3853	9351	354
3854	9353	351
3855	9355	349
3856	9356	346
3857	9358	344
3858	9360	342
3859	9362	339
3860	9365	337
3861	9367	334
3862	9369	332
3863	9371	329
3864	9373	327
3865	9375	324
3866	9377	322
3867	9379	320
3868	9382	317
3869	9384	315
3870	9386	312
3871	9388	310
3872	9390	307
3873	9392	305
3874	9394	303
3875	9396	300
3876	9398	298
3877	9400	295
3878	9402	293
3879	9405	290
3880	9407	288
3881	9409	286
3882	9412	283
3883	9414	281
3884	9416	278
3885	9418	276
3886	9420	273
3887	9422	271
3888	9425	269
3889	9427	266
3890	9429	264
3891	9431	261
3892	9434	259
3893	9436	256
3894	9438	254
3895	9440	252
3896	9442	249
3897	9444	247
3898	9446	244
3899	9448	242
3900	9450	239
3901	9452	237
3902	9454	234
3903	9456	232
3904	9458	230
3905	9460	227
3906	9462	225
3907	9464	222
3908	9466	220
3909	9468	217
3910	9470	215
3911	9472	213
3912	9474	210
3913	9476	208
3914	9479	205
3915	9481	203
3916	9483	200
3917	9485	198
3918	9487	196
3919	9489	193
3920	9491	191
3921	9493	188
3922	9496	186
3923	9497	183
3924	9499	181
3925	9501	179
3926	9503	176
3927	9505	174
3928	9508	171
3929	9510	169
3930	9513	166
3931	9515	164
3932	9516	162
3933	9518	159
3934	9520	157
3935	9522	154
3936	9525	152
3937	9527	149
3938	9529	147
3939	9532	145
3940	9534	142
3941	9536	140
3942	9538	137
3943	9540	135
3944	9542	133
3945	9545	130
3946	9547	128
3947	9550	125
3948	9552	123
3949	9554	120
3950	9557	118
3951	9559	116
3952	9562	113
3953	9564	111
3954	9566	108
3955	9568	106
3956	9571	104
3957	9573	101
3958	9575	99
3959	9577	96
3960	9579	94
3961	9581	91
3962	9583	89
3963	9585	87
3964	9587	84
3965	9590	82
3966	9592	79
3967	9594	77
3968	9596	74
3969	9598	72
3970	9600	70
3971	9602	67
3972	9605	65
3973	9607	62
3974	9609	60
3975	9611	58
3976	9614	55
3977	9616	53
3978	9618	50
3979	9621	48
3980	9623	45
3981	9625	43
3982	9626	41
3983	9628	38
3984	9630	36
3985	9632	33
3986	9635	31
3987	9637	29
3988	9639	26
3989	9642	24
3990	9644	21
3991	9646	19
3992	9647	16
3993	9649	14
3994	9652	12
3995	9654	9
3996	9656	7
3997	9658	4
3998	9660	2
3999	9662	0
